Loc,theta,z,ToA_S1,ToA_S2,ToA_S3,ToA_S4,ToA_S5,ToA_S6,ToA_S7,ToA_S8,Amplitude_S1,Amplitude_S2,Amplitude_S3,Amplitude_S4,Amplitude_S5,Amplitude_S6,Amplitude_S7,Amplitude_S8,SignalEnergy_S1,SignalEnergy_S2,SignalEnergy_S3,SignalEnergy_S4,SignalEnergy_S5,SignalEnergy_S6,SignalEnergy_S7,SignalEnergy_S8,Force_N,Impact_Type
8,0.785398163397448,22.5,0,1.9073486328125e-06,0.000135421752929688,3.71932983398438e-05,4.76837158203125e-07,1.9073486328125e-06,2.90870666503906e-05,3.76701354980469e-05,0.798397926578276,0.810330024177309,-0.78257553385735,-1,0.945953740202723,0.572504304686159,-0.599178721757333,-0.887581840395321,1.11723175469063e-05,8.09025082622956e-06,1.71483146062151e-05,2.09008629133311e-05,1.44425483646625e-05,1.67324501274891e-05,1.8921796646179e-05,1.62165025895743e-05,25.9716411608017,0
9,0.785398163397448,30,0.000102519989013672,9.01222229003906e-05,0.000156879425048828,0.000164031982421875,1.19209289550781e-05,0,8.44001770019531e-05,7.43865966796875e-05,-0.115535215390306,0.256635135236834,-0.313810047489122,-0.233675140152955,0.597942099453328,1,-0.413798774547032,-0.434442275582964,1.30908857397368e-06,2.11461029381989e-06,3.98663772822529e-06,4.42075661957296e-06,7.42996632841908e-06,2.00465555407001e-05,5.40522605726102e-06,6.59387099688938e-06,16.4967599769377,0
9,0.785398163397448,30,0.000111579895019531,0.000102043151855469,0.000161647796630859,0.000176906585693359,1.71661376953125e-05,0,8.86917114257812e-05,8.53538513183594e-05,-0.16931298086972,0.250566452108843,-0.333263470538047,-0.302199395217495,0.863143913192072,1,-0.455738095491064,-0.519179067057761,3.54023514418168e-06,3.53518612197889e-06,7.38108472310419e-06,1.05331808244117e-05,1.70383847291181e-05,2.43104021370703e-05,1.07172345900715e-05,1.24472069958737e-05,24.0565056023611,0
9,0.785398163397448,30,9.25064086914062e-05,7.82012939453125e-05,0.000140190124511719,0.000115394592285156,0.00281810760498047,0,7.10487365722656e-05,4.00543212890625e-05,-0.135204532069659,0.229648091299693,-0.322167575812745,-0.289704317444064,0.806739685832682,1,-0.475980517119679,-0.559087829226799,9.74702293912813e-07,1.16425158181733e-06,2.90391343792548e-06,2.91973564464049e-06,8.17433712787274e-06,1.35916379708974e-05,4.55767608776102e-06,5.23764945483608e-06,20.024641268802,0
9,0.785398163397448,30,9.01222229003906e-05,7.77244567871094e-05,0.000126361846923828,0.000117301940917969,0,3.814697265625e-06,7.2479248046875e-05,6.43730163574219e-05,-0.176652442847311,0.27570281843385,-0.341326569026566,0.346380409334268,0.71972686241336,1,-0.448102754272609,-0.507243618659441,5.3249852709563e-06,5.99493140842991e-06,1.06338225723405e-05,1.81691853378873e-05,1.68507468847243e-05,3.14703303651435e-05,1.42435003345133e-05,1.89743598340657e-05,25.0644716857509,0
10,0.785398163397448,37.5,0.000220298767089844,0.000199317932128906,0.000240325927734375,0.000247001647949219,0,2.57492065429688e-05,0.000128746032714844,0.0001068115234375,-0.044104389870956,-0.0663996176048695,-0.0794079895786203,-0.0962991427087405,0.818418905431356,1,-0.14132565097181,-0.153808666215403,6.077046808703e-06,6.91036536260855e-06,1.06740575520727e-05,2.23110503068603e-05,0.000183052590310203,0.000274824662288642,1.56815686192517e-05,2.3561938594273e-05,29.0963360193101,0
10,0.785398163397448,37.5,0.000182628631591797,0.000201702117919922,0.000233173370361328,0.000249862670898438,2.57492065429688e-05,0,0.000123023986816406,0.000103950500488281,-0.0398046995661461,0.0470483969806703,-0.0685033536872184,0.0667549593119066,0.84898714302171,1,-0.12722707791573,-0.134027336382208,3.34766129228495e-06,3.41246240160025e-06,6.04954590506712e-06,1.07505910858376e-05,0.000196891106123201,0.00027392796679174,1.01455097471955e-05,1.31769765060987e-05,27.2819970692085,0
10,0.785398163397448,37.5,6.62803649902344e-05,0.000115394592285156,0.000126838684082031,0.000139713287353516,0.00352716445922852,0.00348615646362305,1.9073486328125e-05,0,-0.0325274663854965,0.0379598751461961,-0.0663478178052427,-0.0614051504737168,0.836524328595376,1,-0.128600047006982,-0.141327236481269,1.00867601659555e-06,1.1511173599182e-06,2.26300867020578e-06,3.16669362620464e-06,0.000120401035348622,0.000173311305842131,4.78724046940828e-06,5.87530271201402e-06,22.6453530856154,0
10,0.785398163397448,37.5,0.000211238861083984,0.000216484069824219,0.000231742858886719,0.000246524810791016,2.71797180175781e-05,0,0.000120639801025391,0.000118732452392578,-0.0487424645627654,-0.0474319440923271,-0.071056173719343,-0.0760370213261562,0.858492107300705,1,-0.138788886539963,-0.155391161079802,3.5251706235035e-06,3.30855513401642e-06,6.25394248858367e-06,1.07750866072257e-05,0.000160745541205388,0.000218751653226785,1.06366955557986e-05,1.32306002935044e-05,26.5764208108356,0
11,1.5707963267949,7.5,2.14576721191406e-05,0.00355100631713867,0,5.00679016113281e-05,0.000147342681884766,0.000133514404296875,0.000166416168212891,0.000152587890625,0.0830628452560467,-1,0.285545078368261,-0.180526979886219,0.180433641107654,-0.218088441695806,0.218886436673671,-0.192621950403537,1.27828514903133e-06,6.30584286946713e-05,6.10557717013497e-06,4.28254202228319e-06,3.39008155414282e-06,4.84469403083942e-06,4.36263242192965e-06,4.04496525217567e-06,16.3959633685987,0
